Refinery Configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Total Avoided CO2,kt/y","Marginal Abatement Cost, $/t"
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,3,LOW,HEAVY,SOUR,935.3902144,145.6569146
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,3,LOW,HEAVY,SOUR,1476.883115,92.43507028
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,3,LOW,HEAVY,SOUR,639.8312169,151.2389073
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,3,LOW,HEAVY,SOUR,1410.691057,140.7886215
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,3,LOW,HEAVY,SOUR,193.2780748,179.7274582
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,3,LOW,HEAVY,SOUR,685.6035834,123.5503472
Medium Conversion: FCC & GO-HC (3),3,Others,2050,3,LOW,HEAVY,SOUR,397.2635429,159.6641643
Deep Conversion: FCC (4),4,ADU/VDU,2050,3,LOW,HEAVY,SOUR,3571.898978,132.0710353
Deep Conversion: FCC (4),4,CNR,2050,3,LOW,HEAVY,SOUR,1615.191621,139.8914471
Deep Conversion: FCC (4),4,FCC/RFCC,2050,3,LOW,HEAVY,SOUR,5163.740731,84.14224822
Deep Conversion: FCC (4),4,Coker,2050,3,LOW,HEAVY,SOUR,1499.79933,140.9479098
Deep Conversion: FCC (4),4,Hydrotreater,2050,3,LOW,HEAVY,SOUR,3883.722978,131.5128585
Deep Conversion: FCC (4),4,Steam Boiler,2050,3,LOW,HEAVY,SOUR,461.3413842,165.7653028
Deep Conversion: FCC (4),4,SMR,2050,3,LOW,HEAVY,SOUR,1528.311155,115.1972746
Deep Conversion: FCC (4),4,Others,2050,3,LOW,HEAVY,SOUR,664.3057328,154.5311394
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,3,LOW,HEAVY,SOUR,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: GO-HC (5),5,Others,2050,3,LOW,HEAVY,SOUR,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,3,LOW,HEAVY,SOUR,7161.540553,131.100639
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,3,LOW,HEAVY,SOUR,2580.547887,137.0125725
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,3,LOW,HEAVY,SOUR,9731.969808,83.38629412
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,3,LOW,HEAVY,SOUR,3092.62269,135.0570749
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,3,LOW,HEAVY,SOUR,7588.808589,130.7759588
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,3,LOW,HEAVY,SOUR,797.8500123,158.8576005
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,3,LOW,HEAVY,SOUR,5819.825989,105.2657666
Deep Conversion: FCC & GO-HC (6),6,Others,2050,3,LOW,HEAVY,SOUR,2008.265826,139.9943982
Hydroskimming Configuration (0),0,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,267.0632163,165.4919976
Hydroskimming Configuration (0),0,CNR,2035,3,MEDIUM,HEAVY,SOUR,133.1327859,179.8669832
Hydroskimming Configuration (0),0,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,3.53E-17,0
Hydroskimming Configuration (0),0,Coker,2035,3,MEDIUM,HEAVY,SOUR,1.68E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,292.9542297,164.3165911
Hydroskimming Configuration (0),0,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,40.63117613,219.1930551
Hydroskimming Configuration (0),0,SMR,2035,3,MEDIUM,HEAVY,SOUR,74.47955244,166.267783
Hydroskimming Configuration (0),0,Others,2035,3,MEDIUM,HEAVY,SOUR,52.74466842,211.4839821
Medium Conversion:  FCC (1),1,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,1119.445738,142.8189649
Medium Conversion:  FCC (1),1,CNR,2035,3,MEDIUM,HEAVY,SOUR,540.8251975,153.0600322
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,1060.383313,95.96572679
Medium Conversion:  FCC (1),1,Coker,2035,3,MEDIUM,HEAVY,SOUR,460.4064676,156.0227321
Medium Conversion:  FCC (1),1,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,1143.816194,142.4602582
Medium Conversion:  FCC (1),1,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,187.0712797,179.4322088
Medium Conversion:  FCC (1),1,SMR,2035,3,MEDIUM,HEAVY,SOUR,323.2135792,134.7963329
Medium Conversion:  FCC (1),1,Others,2035,3,MEDIUM,HEAVY,SOUR,72.20742943,227.8853135
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,338.0748645,163.9887312
Medium Conversion: GO-HC (2),2,CNR,2035,3,MEDIUM,HEAVY,SOUR,163.4036373,178.3341016
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,1.80E-11,0
Medium Conversion: GO-HC (2),2,Coker,2035,3,MEDIUM,HEAVY,SOUR,131.6972194,183.0199585
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,317.6331603,165.2299334
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,43.27661187,216.7475032
Medium Conversion: GO-HC (2),2,SMR,2035,3,MEDIUM,HEAVY,SOUR,627.6737247,122.3914252
Medium Conversion: GO-HC (2),2,Others,2035,3,MEDIUM,HEAVY,SOUR,157.9976481,179.384876
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,1315.777284,141.3677244
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,3,MEDIUM,HEAVY,SOUR,511.5854161,154.9445993
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,1228.510923,94.43343318
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,3,MEDIUM,HEAVY,SOUR,585.9775894,152.5540597
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,1282.416088,141.6894004
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,198.1422604,179.2066318
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,3,MEDIUM,HEAVY,SOUR,930.6413685,118.7664146
Medium Conversion: FCC & GO-HC (3),3,Others,2035,3,MEDIUM,HEAVY,SOUR,255.3118933,170.3159406
Deep Conversion: FCC (4),4,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,2908.13101,133.654416
Deep Conversion: FCC (4),4,CNR,2035,3,MEDIUM,HEAVY,SOUR,1464.386812,141.2993193
Deep Conversion: FCC (4),4,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,4140.730918,85.38696801
Deep Conversion: FCC (4),4,Coker,2035,3,MEDIUM,HEAVY,SOUR,1250.202726,143.5455894
Deep Conversion: FCC (4),4,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,3090.800545,133.0548138
Deep Conversion: FCC (4),4,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,491.9597422,164.7393859
Deep Conversion: FCC (4),4,SMR,2035,3,MEDIUM,HEAVY,SOUR,1508.019287,115.6014873
Deep Conversion: FCC (4),4,Others,2035,3,MEDIUM,HEAVY,SOUR,286.3332113,180.4863775
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,69.97986742,194.9269218
Deep Conversion: GO-HC (5),5,CNR,2035,3,MEDIUM,HEAVY,SOUR,32.18781498,224.7883616
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,3.84E-12,0
Deep Conversion: GO-HC (5),5,Coker,2035,3,MEDIUM,HEAVY,SOUR,30.22073182,228.7021769
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,59.04064809,201.1604659
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,8.43060405,326.9702806
Deep Conversion: GO-HC (5),5,SMR,2035,3,MEDIUM,HEAVY,SOUR,150.2462507,141.9065479
Deep Conversion: GO-HC (5),5,Others,2035,3,MEDIUM,HEAVY,SOUR,34.2695095,223.3351066
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,3,MEDIUM,HEAVY,SOUR,6502.906612,130.2718576
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,3,MEDIUM,HEAVY,SOUR,2499.929838,138.2117673
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,3,MEDIUM,HEAVY,SOUR,8508.757863,84.07913298
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,3,MEDIUM,HEAVY,SOUR,2823.870964,136.6800239
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,3,MEDIUM,HEAVY,SOUR,6803.495245,131.6073653
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,3,MEDIUM,HEAVY,SOUR,948.1077701,156.9045718
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,3,MEDIUM,HEAVY,SOUR,5605.570402,105.837385
Deep Conversion: FCC & GO-HC (6),6,Others,2035,3,MEDIUM,HEAVY,SOUR,1496.329167,145.5449219
Hydroskimming Configuration (0),0,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,251.584092,165.9472686
Hydroskimming Configuration (0),0,CNR,2050,3,MEDIUM,HEAVY,SOUR,45.43350655,213.775305
Hydroskimming Configuration (0),0,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,3.53E-17,0
Hydroskimming Configuration (0),0,Coker,2050,3,MEDIUM,HEAVY,SOUR,1.91E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,241.3438232,166.8526851
Hydroskimming Configuration (0),0,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,27.37414837,236.2024171
Hydroskimming Configuration (0),0,SMR,2050,3,MEDIUM,HEAVY,SOUR,81.93280805,160.3465648
Hydroskimming Configuration (0),0,Others,2050,3,MEDIUM,HEAVY,SOUR,48.58871732,210.8881007
Medium Conversion:  FCC (1),1,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,1266.163276,141.33788
Medium Conversion:  FCC (1),1,CNR,2050,3,MEDIUM,HEAVY,SOUR,494.1182093,154.5365684
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,1166.194297,94.72940697
Medium Conversion:  FCC (1),1,Coker,2050,3,MEDIUM,HEAVY,SOUR,550.4272551,152.8734806
Medium Conversion:  FCC (1),1,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,1392.745395,140.1301502
Medium Conversion:  FCC (1),1,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,168.6664821,181.444959
Medium Conversion:  FCC (1),1,SMR,2050,3,MEDIUM,HEAVY,SOUR,268.7957256,138.5968977
Medium Conversion:  FCC (1),1,Others,2050,3,MEDIUM,HEAVY,SOUR,136.6579974,189.8670587
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,317.6980634,163.3454466
Medium Conversion: GO-HC (2),2,CNR,2050,3,MEDIUM,HEAVY,SOUR,124.4537376,181.2092295
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,1.26E-11,0
Medium Conversion: GO-HC (2),2,Coker,2050,3,MEDIUM,HEAVY,SOUR,106.5104349,185.9103519
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,326.3060099,162.8563876
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,26.79233881,237.2752954
Medium Conversion: GO-HC (2),2,SMR,2050,3,MEDIUM,HEAVY,SOUR,349.2041429,128.3151343
Medium Conversion: GO-HC (2),2,Others,2050,3,MEDIUM,HEAVY,SOUR,130.4946198,180.2923498
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,1233.866804,141.9284606
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,3,MEDIUM,HEAVY,SOUR,547.1135293,152.9695224
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,1042.645089,95.68159345
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,3,MEDIUM,HEAVY,SOUR,644.1961355,150.3607809
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,1189.957321,142.3678593
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,148.775615,184.2126263
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,3,MEDIUM,HEAVY,SOUR,483.7946922,127.3929728
Medium Conversion: FCC & GO-HC (3),3,Others,2050,3,MEDIUM,HEAVY,SOUR,289.6033479,165.2057592
Deep Conversion: FCC (4),4,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,2826.007575,133.8876642
Deep Conversion: FCC (4),4,CNR,2050,3,MEDIUM,HEAVY,SOUR,815.673447,148.7198072
Deep Conversion: FCC (4),4,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,3183.672049,86.55823729
Deep Conversion: FCC (4),4,Coker,2050,3,MEDIUM,HEAVY,SOUR,1583.077362,139.4926722
Deep Conversion: FCC (4),4,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,2851.437191,133.6895854
Deep Conversion: FCC (4),4,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,318.9511291,170.9952508
Deep Conversion: FCC (4),4,SMR,2050,3,MEDIUM,HEAVY,SOUR,1245.089231,117.1165206
Deep Conversion: FCC (4),4,Others,2050,3,MEDIUM,HEAVY,SOUR,518.818277,156.8070259
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,92.34612918,187.5212307
Deep Conversion: GO-HC (5),5,CNR,2050,3,MEDIUM,HEAVY,SOUR,33.71115681,220.3717352
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,4.62E-12,0
Deep Conversion: GO-HC (5),5,Coker,2050,3,MEDIUM,HEAVY,SOUR,45.69376162,207.9639729
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,76.48081992,193.7152165
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,7.074031943,347.1043346
Deep Conversion: GO-HC (5),5,SMR,2050,3,MEDIUM,HEAVY,SOUR,138.8531299,142.2973634
Deep Conversion: GO-HC (5),5,Others,2050,3,MEDIUM,HEAVY,SOUR,42.56071768,211.5648279
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,3,MEDIUM,HEAVY,SOUR,5488.704171,131.0595194
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,3,MEDIUM,HEAVY,SOUR,1904.651729,140.0688995
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,3,MEDIUM,HEAVY,SOUR,6199.79779,83.53174959
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,3,MEDIUM,HEAVY,SOUR,2957.382677,135.1764423
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,3,MEDIUM,HEAVY,SOUR,5985.010058,130.5361992
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,3,MEDIUM,HEAVY,SOUR,589.5281414,162.4686404
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,3,MEDIUM,HEAVY,SOUR,3761.287599,107.4683996
Deep Conversion: FCC & GO-HC (6),6,Others,2050,3,MEDIUM,HEAVY,SOUR,1434.526447,143.7088432
Hydroskimming Configuration (0),0,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,246.4171916,166.6679556
Hydroskimming Configuration (0),0,CNR,2035,3,HIGH,HEAVY,SOUR,109.0517916,184.2759102
Hydroskimming Configuration (0),0,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,3.53E-17,0
Hydroskimming Configuration (0),0,Coker,2035,3,HIGH,HEAVY,SOUR,1.69E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,286.4713954,164.3583713
Hydroskimming Configuration (0),0,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,29.26017519,233.3386882
Hydroskimming Configuration (0),0,SMR,2035,3,HIGH,HEAVY,SOUR,70.34451824,166.4488424
Hydroskimming Configuration (0),0,Others,2035,3,HIGH,HEAVY,SOUR,72.86062722,197.819009
Medium Conversion:  FCC (1),1,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,928.6400801,145.7836368
Medium Conversion:  FCC (1),1,CNR,2035,3,HIGH,HEAVY,SOUR,497.9388821,154.7448133
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,736.9934027,99.40792462
Medium Conversion:  FCC (1),1,Coker,2035,3,HIGH,HEAVY,SOUR,268.1874054,167.3322422
Medium Conversion:  FCC (1),1,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,1169.569953,142.8998278
Medium Conversion:  FCC (1),1,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,137.6896962,186.2521879
Medium Conversion:  FCC (1),1,SMR,2035,3,HIGH,HEAVY,SOUR,153.434518,151.6077163
Medium Conversion:  FCC (1),1,Others,2035,3,HIGH,HEAVY,SOUR,152.0567998,183.3245592
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,314.0656505,164.4545787
Medium Conversion: GO-HC (2),2,CNR,2035,3,HIGH,HEAVY,SOUR,177.8603472,174.9262227
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,1.56E-11,0
Medium Conversion: GO-HC (2),2,Coker,2035,3,HIGH,HEAVY,SOUR,123.2369045,183.4117368
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,315.5032672,164.3903531
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,36.69143718,223.2189149
Medium Conversion: GO-HC (2),2,SMR,2035,3,HIGH,HEAVY,SOUR,408.1053428,126.1893475
Medium Conversion: GO-HC (2),2,Others,2035,3,HIGH,HEAVY,SOUR,142.7044437,180.8265656
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,1158.793242,143.2689514
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,3,HIGH,HEAVY,SOUR,640.0149617,151.3897413
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,999.8220062,96.37863899
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,3,HIGH,HEAVY,SOUR,450.0792468,157.1937247
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,1223.510881,142.6339812
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,172.6132461,181.1075749
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,3,HIGH,HEAVY,SOUR,394.1406507,130.6967593
Medium Conversion: FCC & GO-HC (3),3,Others,2035,3,HIGH,HEAVY,SOUR,248.4055658,170.4088234
Deep Conversion: FCC (4),4,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,2581.635088,135.1530948
Deep Conversion: FCC (4),4,CNR,2035,3,HIGH,HEAVY,SOUR,1102.439965,145.1158367
Deep Conversion: FCC (4),4,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,3133.893313,86.78127453
Deep Conversion: FCC (4),4,Coker,2035,3,HIGH,HEAVY,SOUR,1113.738593,144.9026463
Deep Conversion: FCC (4),4,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,2922.890691,133.8743098
Deep Conversion: FCC (4),4,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,389.0501601,168.1603548
Deep Conversion: FCC (4),4,SMR,2035,3,HIGH,HEAVY,SOUR,838.1861523,122.6072758
Deep Conversion: FCC (4),4,Others,2035,3,HIGH,HEAVY,SOUR,324.1750973,172.2836598
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,61.70104875,197.13412
Deep Conversion: GO-HC (5),5,CNR,2035,3,HIGH,HEAVY,SOUR,36.461759,216.7072434
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,2.39E-12,0
Deep Conversion: GO-HC (5),5,Coker,2035,3,HIGH,HEAVY,SOUR,22.16501615,244.1644259
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,64.36975779,196.3308203
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,7.164226281,346.4762765
Deep Conversion: GO-HC (5),5,SMR,2035,3,HIGH,HEAVY,SOUR,64.98595406,162.2024925
Deep Conversion: GO-HC (5),5,Others,2035,3,HIGH,HEAVY,SOUR,25.93223704,235.9910477
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,3,HIGH,HEAVY,SOUR,5820.846841,131.3945578
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,3,HIGH,HEAVY,SOUR,2899.361582,136.6194712
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,3,HIGH,HEAVY,SOUR,7056.457684,83.18794102
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,3,HIGH,HEAVY,SOUR,2434.166277,138.5600544
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,3,HIGH,HEAVY,SOUR,6465.934159,130.7531412
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,3,HIGH,HEAVY,SOUR,833.1181592,158.4413334
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,3,HIGH,HEAVY,SOUR,3403.066029,108.655601
Deep Conversion: FCC & GO-HC (6),6,Others,2035,3,HIGH,HEAVY,SOUR,1500.748662,145.2466983
Hydroskimming Configuration (0),0,ADU/VDU,2050,3,HIGH,HEAVY,SOUR,182.0286007,172.0993836
Hydroskimming Configuration (0),0,CNR,2050,3,HIGH,HEAVY,SOUR,97.71009911,186.8433913
Hydroskimming Configuration (0),0,FCC/RFCC,2050,3,HIGH,HEAVY,SOUR,3.51E-17,0
Hydroskimming Configuration (0),0,Coker,2050,3,HIGH,HEAVY,SOUR,1.81E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,3,HIGH,HEAVY,SOUR,244.5703619,166.6425777
Hydroskimming Configuration (0),0,Steam Boiler,2050,3,HIGH,HEAVY,SOUR,25.5982044,238.8349989
Hydroskimming Configuration (0),0,SMR,2050,3,HIGH,HEAVY,SOUR,11.23584867,311.163492
Hydroskimming Configuration (0),0,Others,2050,3,HIGH,HEAVY,SOUR,16.05671443,288.2147069
Medium Conversion:  FCC (1),1,ADU/VDU,2050,3,HIGH,HEAVY,SOUR,922.6440943,143.5332775
Medium Conversion:  FCC (1),1,CNR,2050,3,HIGH,HEAVY,SOUR,154.4086167,176.6036102
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,3,HIGH,HEAVY,SOUR,903.3456774,96.91652791
Medium Conversion:  FCC (1),1,Coker,2050,3,HIGH,HEAVY,SOUR,387.8640333,155.6386777
Medium Conversion:  FCC (1),1,Hydrotreater,2050,3,HIGH,HEAVY,SOUR,870.1423105,144.0355019
Medium Conversion:  FCC (1),1,Steam Boiler,2050,3,HIGH,HEAVY,SOUR,95.24588127,193.4976433
Medium Conversion:  FCC (1),1,SMR,2050,3,HIGH,HEAVY,SOUR,329.1783787,131.1698466
Medium Conversion:  FCC (1),1,Others,2050,3,HIGH,HEAVY,SOUR,183.9579991,171.3471078
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,3,HIGH,HEAVY,SOUR,240.3200007,167.6441091
Medium Conversion: GO-HC (2),2,CNR,2050,3,HIGH,HEAVY,SOUR,119.2425748,181.3253753
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,3,HIGH,HEAVY,SOUR,1.15E-11,0
Medium Conversion: GO-HC (2),2,Coker,2050,3,HIGH,HEAVY,SOUR,94.10812698,188.5413651
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,3,HIGH,HEAVY,SOUR,245.3634047,167.2567048
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,3,HIGH,HEAVY,SOUR,21.71462675,247.7261997
Medium Conversion: GO-HC (2),2,SMR,2050,3,HIGH,HEAVY,SOUR,245.7258095,133.0714251
Medium Conversion: GO-HC (2),2,Others,2050,3,HIGH,HEAVY,SOUR,96.82808158,187.7924851
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,3,HIGH,HEAVY,SOUR,826.358321,148.0123881
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,3,HIGH,HEAVY,SOUR,585.9439019,152.6709773
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,3,HIGH,HEAVY,SOUR,343.5593899,110.4065967
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,3,HIGH,HEAVY,SOUR,397.0618561,159.0764773
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,3,HIGH,HEAVY,SOUR,890.5274786,146.9124239
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,3,HIGH,HEAVY,SOUR,123.8960369,188.3173088
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,3,HIGH,HEAVY,SOUR,113.9461209,160.3939684
Medium Conversion: FCC & GO-HC (3),3,Others,2050,3,HIGH,HEAVY,SOUR,104.552993,197.1970757
Deep Conversion: FCC (4),4,ADU/VDU,2050,3,HIGH,HEAVY,SOUR,2059.580443,135.9741278
Deep Conversion: FCC (4),4,CNR,2050,3,HIGH,HEAVY,SOUR,707.1011781,149.0991284
Deep Conversion: FCC (4),4,FCC/RFCC,2050,3,HIGH,HEAVY,SOUR,2707.061698,87.53482091
Deep Conversion: FCC (4),4,Coker,2050,3,HIGH,HEAVY,SOUR,992.3498183,144.1181289
Deep Conversion: FCC (4),4,Hydrotreater,2050,3,HIGH,HEAVY,SOUR,2223.101789,135.1134805
Deep Conversion: FCC (4),4,Steam Boiler,2050,3,HIGH,HEAVY,SOUR,235.358714,175.1258118
Deep Conversion: FCC (4),4,SMR,2050,3,HIGH,HEAVY,SOUR,937.5579303,119.0972933
Deep Conversion: FCC (4),4,Others,2050,3,HIGH,HEAVY,SOUR,389.9539682,160.6233897
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,3,HIGH,HEAVY,SOUR,64.97375802,194.6471979
Deep Conversion: GO-HC (5),5,CNR,2050,3,HIGH,HEAVY,SOUR,14.54382889,270.1188003
