Refinery configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Crude Throughput, bpd","Total Avoided CO2_Avg,kt/y","Avoidance Cost Ref, $/t","Avoidance Cost 0.5Ref, $/t","Avoidance Cost 1.5Ref, $/t"
Medium Conversion:  FCC (1),1,SMR,2035,PADD4,POTENTIAL,HEAVY,SOUR,115600,2.181574441,1146.27959,1146.27959,1146.27959
Medium Conversion:  FCC (1),1,Others,2035,PADD4,POTENTIAL,HEAVY,SOUR,115600,20.84361335,327.9123455,326.1722683,332.2037833
Medium Conversion: GO-HC (2),2,No Carbon Capture,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: GO-HC (2),2,Others,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,54.61706259,248.0180648,246.653364,251.3837364
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,22.54208835,301.7883307,300.6341069,304.6349168
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,35.78587083,211.2672474,206.51509,222.9871801
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,22.05998288,305.3008874,303.4442085,309.8798921
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,58.73302469,245.1472679,242.9777723,250.4977519
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,7.178095072,452.6090413,448.1629742,463.5740834
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,12.55707569,352.8537311,352.8537311,352.8537311
Medium Conversion: FCC & GO-HC (3),3,Others,2035,PADD4,POTENTIAL,HEAVY,SOUR,36289.99999,6.967046436,460.4692049,453.5244261,477.5966549
Deep Conversion: FCC (4),4,No Carbon Capture,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,169.9914205,210.7120397,210.0687726,212.2984869
Deep Conversion: FCC (4),4,CNR,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,69.20850744,243.1776027,242.6107559,244.5755795
Deep Conversion: FCC (4),4,FCC/RFCC,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,196.3266674,150.0795734,149.2843768,152.0407143
Deep Conversion: FCC (4),4,Coker,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,71.30417605,242.3412972,241.5565527,244.2766609
Deep Conversion: FCC (4),4,Hydrotreater,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,186.6246952,207.9874361,207.13359,210.0932203
Deep Conversion: FCC (4),4,Steam Boiler,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,22.34109805,322.4624096,320.7986232,326.5656963
Deep Conversion: FCC (4),4,SMR,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,33.70897502,255.8380712,255.8380712,255.8380712
Deep Conversion: FCC (4),4,Others,2035,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,15.37053645,358.6886716,356.749902,363.4701312
Deep Conversion: GO-HC (5),5,No Carbon Capture,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: GO-HC (5),5,Others,2035,PADD4,POTENTIAL,HEAVY,SOUR,999.9999997,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,106.6299485,225.7523725,224.9240618,227.7951808
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,44.69824368,260.8231328,260.1232911,262.5491062
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,60.05555061,186.8497552,185.4719293,190.2477962
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,45.56649103,260.6429577,259.6108618,263.1883478
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,112.660662,224.0034908,222.813257,226.9388857
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,13.72459251,365.7134398,363.2858215,371.7005146
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,50.88294837,223.6516556,208.7757421,260.3391403
Deep Conversion: FCC & GO-HC (6),6,Others,2035,PADD4,POTENTIAL,HEAVY,SOUR,72627.49998,12.21505009,382.9685282,379.5218117,391.468938
Hydroskimming Configuration (0),0,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,7.780703113,429.0091527,425.2417199,438.3005239
Hydroskimming Configuration (0),0,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,2.167766019,810.8511022,802.830465,830.6318711
Hydroskimming Configuration (0),0,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,10.53808212,387.0849609,378.5654037,408.096183
Hydroskimming Configuration (0),0,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,1.128059882,1230.351862,1208.728581,1283.679936
Hydroskimming Configuration (0),0,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0.47905789,2442.953639,2381.224296,2595.192647
Medium Conversion:  FCC (1),1,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,163.2106857,219.0074435,218.349943,220.6289937
Medium Conversion:  FCC (1),1,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,97.8011985,235.900226,235.3701199,237.2075917
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,167.2058399,153.9078844,152.1020141,158.361583
Medium Conversion:  FCC (1),1,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,44.91207615,273.4816695,272.5626325,275.7482298
Medium Conversion:  FCC (1),1,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,207.5814145,211.7194546,210.90028,213.7397308
Medium Conversion:  FCC (1),1,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,30.0984284,302.5988268,301.2555018,305.9117806
Medium Conversion:  FCC (1),1,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,0,0,0,0
Medium Conversion:  FCC (1),1,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,115600,5.7630662,606.8176366,603.2235479,615.6815007
Medium Conversion: GO-HC (2),2,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,46.72344798,265.4469522,263.9832381,269.0568137
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,17.30909727,336.8986006,335.6728727,339.9215324
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,30.44875692,218.8993682,213.8366436,231.3852321
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,15.41928968,350.3516999,348.0299295,356.0777293
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,67.10903524,248.7340941,246.6883945,253.7792681
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,7.641351365,443.6730275,439.8691223,453.0543481
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,31.7863997,251.8502863,251.8502863,251.8502863
Medium Conversion: FCC & GO-HC (3),3,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,36290,6.306426148,491.7969944,483.4387277,512.4104365
Deep Conversion: FCC (4),4,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,155.5954958,220.9510796,220.2770484,222.6133983
Deep Conversion: FCC (4),4,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,55.99030283,259.0869226,258.4985302,260.538036
Deep Conversion: FCC (4),4,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,108.9436475,166.1111445,165.1514036,168.4780904
Deep Conversion: FCC (4),4,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,61.02123454,254.6745954,253.8002626,256.8309046
Deep Conversion: FCC (4),4,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,183.0100656,216.0422938,215.2037711,218.1102869
Deep Conversion: FCC (4),4,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,25.80271576,312.7314412,311.3366997,316.1712001
Deep Conversion: FCC (4),4,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,0.597706637,3834.632822,3834.632822,3834.632822
Deep Conversion: FCC (4),4,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,110222.5,4.680876573,672.0431786,667.963138,682.1055138
Deep Conversion: GO-HC (5),5,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,1000,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,98.29125545,233.1717456,232.3156165,235.2831601
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,59.15901697,251.6412452,250.9907713,253.2454662
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,70.88169634,179.1265841,177.6807569,182.6923324
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,32.04538019,288.6488222,287.4197667,291.6799608
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,93.59766844,235.7622755,234.5911261,238.6506041
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,16.8403137,346.6061284,344.6370617,351.4623078
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,41.36772343,237.7369168,223.3473441,273.2249715
Deep Conversion: FCC & GO-HC (6),6,Others,2035,PADD4,POTENTIAL,LIGHT,SWEET,72627.5,8.988746325,441.755902,437.2348862,452.9057853
Hydroskimming Configuration (0),0,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,7.825177481,427.1386792,423.3848903,436.3964011
Hydroskimming Configuration (0),0,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,2.190715792,798.6536075,790.1295042,819.6760415
Hydroskimming Configuration (0),0,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,6.691980623,458.9494356,447.1696019,488.0012628
Hydroskimming Configuration (0),0,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,0.836746605,1509.727206,1480.194961,1582.560635
Hydroskimming Configuration (0),0,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,7457.5,1.359787029,1099.015164,1075.146194,1157.881629
Medium Conversion:  FCC (1),1,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,165.9525512,216.5836687,215.9316475,218.1917059
Medium Conversion:  FCC (1),1,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,46.96241412,262.9335399,262.3173994,264.4530867
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,104.6633369,166.2266439,164.3260579,170.9139338
Medium Conversion:  FCC (1),1,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,72.28081199,245.8648199,245.1090289,247.7287775
Medium Conversion:  FCC (1),1,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,119.2822209,226.2607722,225.28151,228.6758622
Medium Conversion:  FCC (1),1,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,15.38742514,353.5118268,351.3074019,358.9484545
Medium Conversion:  FCC (1),1,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,5.397508526,581.3792151,581.3792151,581.3792151
Medium Conversion:  FCC (1),1,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,115600,28.0934721,297.559848,296.1468037,301.044746
Medium Conversion: GO-HC (2),2,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: GO-HC (2),2,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,0,0,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,51.71794438,256.9382687,255.5246689,260.4245367
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,28.33108218,290.3456794,289.1994828,293.1724684
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,22.51322541,239.9215265,234.5437315,253.1844277
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,23.91674586,304.5128147,302.7351369,308.8969842
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,36.09430775,278.0402794,275.4249789,284.4902224
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,5.677561571,494.9565787,489.1576265,509.2581521
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,0.78771007,2243.93411,2243.93411,2243.93411
Medium Conversion: FCC & GO-HC (3),3,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,36290,9.867988276,405.654643,400.2714069,418.9309633
Deep Conversion: FCC (4),4,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,0,0,0,0
Deep Conversion: FCC (4),4,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,168.3826557,216.1695993,215.5085371,217.7999334
Deep Conversion: FCC (4),4,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,65.94823099,246.4814525,245.896395,247.9243412
Deep Conversion: FCC (4),4,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,170.5610483,152.3550136,151.5957091,154.2276364
Deep Conversion: FCC (4),4,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,75.2066809,244.4819917,243.7168557,246.3689963
Deep Conversion: FCC (4),4,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,168.6797304,216.4253411,215.4974307,218.7137852
Deep Conversion: FCC (4),4,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,17.57054338,341.3483829,339.1790442,346.6984799
Deep Conversion: FCC (4),4,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,6.653637431,520.0515697,479.4127065,620.2765191
Deep Conversion: FCC (4),4,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,110222.5,23.27514076,315.750798,314.2290042,319.5038978
Deep Conversion: GO-HC (5),5,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: GO-HC (5),5,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,1000,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,No Carbon Capture,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,0,0,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,105.8756295,228.2131464,227.3751382,230.2798707
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,53.10852051,253.4693221,252.7723291,255.1882699
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,60.23082646,185.7116414,184.4019765,188.9415817
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,49.42120575,258.0430134,257.054617,260.4806302
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,101.4973316,230.0144958,228.7302784,233.1816764
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,11.58508799,383.6621082,380.5014868,391.4569404
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,85.39947009,200.7517251,187.3541738,233.7932229
Deep Conversion: FCC & GO-HC (6),6,Others,2050,PADD4,POTENTIAL,HEAVY,SOUR,72627.5,15.11417398,352.6238339,349.8769159,359.3983766
Hydroskimming Configuration (0),0,No Carbon Capture,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,ADU/VDU,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,7.842539926,427.3580244,423.6066518,436.6097875
Hydroskimming Configuration (0),0,CNR,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,2.027503008,844.79508,836.3854865,865.5351063
Hydroskimming Configuration (0),0,FCC/RFCC,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Coker,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,7.217227367,445.8147858,435.9618683,470.1143868
Hydroskimming Configuration (0),0,Steam Boiler,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,1.15465853,1205.197961,1184.171896,1257.053159
Hydroskimming Configuration (0),0,SMR,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0,0,0,0
Hydroskimming Configuration (0),0,Others,2050,PADD4,POTENTIAL,LIGHT,SWEET,7457.5,0.883887914,1467.069335,1430.30644,1557.73524
Medium Conversion:  FCC (1),1,No Carbon Capture,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,0,0,0,0
Medium Conversion:  FCC (1),1,ADU/VDU,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,161.9641265,219.6408225,218.9822376,221.2650473
Medium Conversion:  FCC (1),1,CNR,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,64.90249148,252.1024731,251.5347904,253.5025115
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,150.1218784,157.1153421,155.2404649,161.7392281
Medium Conversion:  FCC (1),1,Coker,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,48.38820656,269.006931,268.1069433,271.2265113
Medium Conversion:  FCC (1),1,Hydrotreater,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,185.0254909,215.6782164,214.8428687,217.7383796
Medium Conversion:  FCC (1),1,Steam Boiler,2050,PADD4,POTENTIAL,LIGHT,SWEET,115600,28.99596558,304.5695845,303.2304166,307.8722858
