Refinery Configuration,Config,Capture Scenario,Year,PADD,Scenario,API,Sul,"Total Avoided CO2,kt/y","Marginal Abatement Cost, $/t"
Deep Conversion: FCC (4),4,SMR,2050,3,HIGH,LIGHT,SWEET,734.0602349,124.1736449
Deep Conversion: FCC (4),4,Others,2050,3,HIGH,LIGHT,SWEET,261.8841168,177.303998
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,61.65498405,198.4091386
Deep Conversion: GO-HC (5),5,CNR,2050,3,HIGH,LIGHT,SWEET,22.31338112,245.3971433
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,2.32E-12,0.00E+00
Deep Conversion: GO-HC (5),5,Coker,2050,3,HIGH,LIGHT,SWEET,17.45479068,263.3184499
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,74.30816129,195.51136
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,9.596855887,312.0473345
Deep Conversion: GO-HC (5),5,SMR,2050,3,HIGH,LIGHT,SWEET,100.6265821,150.9176974
Deep Conversion: GO-HC (5),5,Others,2050,3,HIGH,LIGHT,SWEET,20.19702093,253.6994142
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,3,HIGH,LIGHT,SWEET,3542.371675,135.4899694
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,3,HIGH,LIGHT,SWEET,2373.114852,139.2380793
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,3,HIGH,LIGHT,SWEET,3321.207624,86.89787469
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,3,HIGH,LIGHT,SWEET,1149.058434,149.3751593
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,3,HIGH,LIGHT,SWEET,4281.899009,134.1272389
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,3,HIGH,LIGHT,SWEET,648.7019554,161.3117057
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,3,HIGH,LIGHT,SWEET,2302.324981,111.7992049
Deep Conversion: FCC & GO-HC (6),6,Others,2050,3,HIGH,LIGHT,SWEET,807.9181439,155.9572286
Hydroskimming Configuration (0),0,ADU/VDU,2035,4,LOW,LIGHT,SWEET,16.69556551,337.2539167
Hydroskimming Configuration (0),0,CNR,2035,4,LOW,LIGHT,SWEET,14.36689845,352.1263158
Hydroskimming Configuration (0),0,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2035,4,LOW,LIGHT,SWEET,1.80E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,4,LOW,LIGHT,SWEET,25.39077885,304.2486499
Hydroskimming Configuration (0),0,Steam Boiler,2035,4,LOW,LIGHT,SWEET,3.2273708,653.7178465
Hydroskimming Configuration (0),0,SMR,2035,4,LOW,LIGHT,SWEET,2.03417185,1002.071001
Hydroskimming Configuration (0),0,Others,2035,4,LOW,LIGHT,SWEET,2.669127833,752.2703558
Medium Conversion:  FCC (1),1,ADU/VDU,2035,4,LOW,LIGHT,SWEET,542.094527,193.6328098
Medium Conversion:  FCC (1),1,CNR,2035,4,LOW,LIGHT,SWEET,299.5532842,207.479888
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,613.2293385,128.1200981
Medium Conversion:  FCC (1),1,Coker,2035,4,LOW,LIGHT,SWEET,185.2021697,221.8524116
Medium Conversion:  FCC (1),1,Hydrotreater,2035,4,LOW,LIGHT,SWEET,659.6456691,189.9797239
Medium Conversion:  FCC (1),1,Steam Boiler,2035,4,LOW,LIGHT,SWEET,95.23448161,252.1967085
Medium Conversion:  FCC (1),1,SMR,2035,4,LOW,LIGHT,SWEET,57.02160442,242.463417
Medium Conversion:  FCC (1),1,Others,2035,4,LOW,LIGHT,SWEET,96.84317705,250.6669328
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2035,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,4,LOW,LIGHT,SWEET,87.46979027,241.2858551
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,4,LOW,LIGHT,SWEET,69.43989532,251.0585245
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,59.24087058,186.3050228
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,4,LOW,LIGHT,SWEET,30.19504603,297.0803992
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,4,LOW,LIGHT,SWEET,110.1870321,232.8786472
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,4,LOW,LIGHT,SWEET,16.94345542,347.6717771
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,4,LOW,LIGHT,SWEET,17.38887769,321.0511971
Medium Conversion: FCC & GO-HC (3),3,Others,2035,4,LOW,LIGHT,SWEET,16.21928966,361.6061112
Deep Conversion: FCC (4),4,ADU/VDU,2035,4,LOW,LIGHT,SWEET,302.2860746,203.021146
Deep Conversion: FCC (4),4,CNR,2035,4,LOW,LIGHT,SWEET,59.08656886,259.8643709
Deep Conversion: FCC (4),4,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,372.6170314,135.4335673
Deep Conversion: FCC (4),4,Coker,2035,4,LOW,LIGHT,SWEET,92.82999345,239.7984196
Deep Conversion: FCC (4),4,Hydrotreater,2035,4,LOW,LIGHT,SWEET,302.3703023,203.2142627
Deep Conversion: FCC (4),4,Steam Boiler,2035,4,LOW,LIGHT,SWEET,40.01041631,287.099276
Deep Conversion: FCC (4),4,SMR,2035,4,LOW,LIGHT,SWEET,184.5842436,177.803024
Deep Conversion: FCC (4),4,Others,2035,4,LOW,LIGHT,SWEET,100.6972791,236.2650774
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2035,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,4,LOW,LIGHT,SWEET,114.2218584,229.8798386
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,4,LOW,LIGHT,SWEET,55.65841314,257.4350533
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,4,LOW,LIGHT,SWEET,114.1951572,163.3092597
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,4,LOW,LIGHT,SWEET,31.11759695,294.3767688
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,4,LOW,LIGHT,SWEET,126.8790628,226.7720644
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,4,LOW,LIGHT,SWEET,17.97441911,342.3514607
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,4,LOW,LIGHT,SWEET,83.02322602,203.5298246
Deep Conversion: FCC & GO-HC (6),6,Others,2035,4,LOW,LIGHT,SWEET,40.58107178,277.1340683
Hydroskimming Configuration (0),0,ADU/VDU,2050,4,LOW,LIGHT,SWEET,17.37251946,333.4214219
Hydroskimming Configuration (0),0,CNR,2050,4,LOW,LIGHT,SWEET,14.60973813,350.4210334
Hydroskimming Configuration (0),0,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,3.55E-17,0
Hydroskimming Configuration (0),0,Coker,2050,4,LOW,LIGHT,SWEET,1.55E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,4,LOW,LIGHT,SWEET,20.92010064,319.7048187
Hydroskimming Configuration (0),0,Steam Boiler,2050,4,LOW,LIGHT,SWEET,3.392510023,637.3708181
Hydroskimming Configuration (0),0,SMR,2050,4,LOW,LIGHT,SWEET,0.533714001,3038.237477
Hydroskimming Configuration (0),0,Others,2050,4,LOW,LIGHT,SWEET,2.703277761,747.7272846
Medium Conversion:  FCC (1),1,ADU/VDU,2050,4,LOW,LIGHT,SWEET,761.7141439,187.9834608
Medium Conversion:  FCC (1),1,CNR,2050,4,LOW,LIGHT,SWEET,440.5648888,199.5215842
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,915.0145415,122.2460421
Medium Conversion:  FCC (1),1,Coker,2050,4,LOW,LIGHT,SWEET,286.5960026,211.0898165
Medium Conversion:  FCC (1),1,Hydrotreater,2050,4,LOW,LIGHT,SWEET,866.7787997,185.7798951
Medium Conversion:  FCC (1),1,Steam Boiler,2050,4,LOW,LIGHT,SWEET,136.6632934,241.6644656
Medium Conversion:  FCC (1),1,SMR,2050,4,LOW,LIGHT,SWEET,84.00485676,226.3096261
Medium Conversion:  FCC (1),1,Others,2050,4,LOW,LIGHT,SWEET,138.9549644,239.3965175
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2050,4,LOW,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,4,LOW,LIGHT,SWEET,70.36419914,248.9644541
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,4,LOW,LIGHT,SWEET,45.13615477,266.5098237
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,54.63913305,188.7600805
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,4,LOW,LIGHT,SWEET,29.86903598,293.3380742
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,4,LOW,LIGHT,SWEET,86.18124653,241.0555953
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,4,LOW,LIGHT,SWEET,12.03920924,383.2253927
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,4,LOW,LIGHT,SWEET,30.61484176,257.8976
Medium Conversion: FCC & GO-HC (3),3,Others,2050,4,LOW,LIGHT,SWEET,16.92181925,348.2264075
Deep Conversion: FCC (4),4,ADU/VDU,2050,4,LOW,LIGHT,SWEET,266.4362345,207.3044146
Deep Conversion: FCC (4),4,CNR,2050,4,LOW,LIGHT,SWEET,174.7654739,219.0879658
Deep Conversion: FCC (4),4,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,342.8023938,137.7094964
Deep Conversion: FCC (4),4,Coker,2050,4,LOW,LIGHT,SWEET,100.7589241,239.3070411
Deep Conversion: FCC (4),4,Hydrotreater,2050,4,LOW,LIGHT,SWEET,338.88716,201.7175885
Deep Conversion: FCC (4),4,Steam Boiler,2050,4,LOW,LIGHT,SWEET,51.3678292,274.5943983
Deep Conversion: FCC (4),4,SMR,2050,4,LOW,LIGHT,SWEET,47.95206005,241.3269713
Deep Conversion: FCC (4),4,Others,2050,4,LOW,LIGHT,SWEET,39.18533713,295.9347962
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2050,4,LOW,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,4,LOW,LIGHT,SWEET,13.61540906,353.5167232
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,4,LOW,LIGHT,SWEET,7.530134086,433.6584292
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,4,LOW,LIGHT,SWEET,10.88922433,310.2965347
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,4,LOW,LIGHT,SWEET,5.807739887,488.6040447
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,4,LOW,LIGHT,SWEET,11.99456192,376.0543624
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,4,LOW,LIGHT,SWEET,2.30519288,786.636107
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,4,LOW,LIGHT,SWEET,7.418647764,440.6067558
Deep Conversion: FCC & GO-HC (6),6,Others,2050,4,LOW,LIGHT,SWEET,3.43280159,653.2506499
Hydroskimming Configuration (0),0,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,13.86736621,355.483827
Hydroskimming Configuration (0),0,CNR,2035,4,MEDIUM,LIGHT,SWEET,13.23590765,359.926903
Hydroskimming Configuration (0),0,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,3.55E-17,0
Hydroskimming Configuration (0),0,Coker,2035,4,MEDIUM,LIGHT,SWEET,2.11E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,19.84729699,323.5621076
Hydroskimming Configuration (0),0,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,2.692282852,718.89176
Hydroskimming Configuration (0),0,SMR,2035,4,MEDIUM,LIGHT,SWEET,0,0
Hydroskimming Configuration (0),0,Others,2035,4,MEDIUM,LIGHT,SWEET,2.4088801,792.1742086
Medium Conversion:  FCC (1),1,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,430.16871,198.8414614
Medium Conversion:  FCC (1),1,CNR,2035,4,MEDIUM,LIGHT,SWEET,212.67156,216.5541913
Medium Conversion:  FCC (1),1,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,381.7815672,136.3594616
Medium Conversion:  FCC (1),1,Coker,2035,4,MEDIUM,LIGHT,SWEET,147.2991483,228.6614752
Medium Conversion:  FCC (1),1,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,533.4310276,194.2777953
Medium Conversion:  FCC (1),1,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,67.96099988,265.6582255
Medium Conversion:  FCC (1),1,SMR,2035,4,MEDIUM,LIGHT,SWEET,163.3692726,184.3719097
Medium Conversion:  FCC (1),1,Others,2035,4,MEDIUM,LIGHT,SWEET,106.6158029,241.1613118
Medium Conversion: GO-HC (2),2,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2035,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,73.79259932,246.8643685
Medium Conversion: FCC & GO-HC (3),3,CNR,2035,4,MEDIUM,LIGHT,SWEET,47.25584786,264.0632043
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,58.6381658,185.659522
Medium Conversion: FCC & GO-HC (3),3,Coker,2035,4,MEDIUM,LIGHT,SWEET,28.47297492,297.1727371
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,91.65295025,238.5146398
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,12.58964182,377.6161668
Medium Conversion: FCC & GO-HC (3),3,SMR,2035,4,MEDIUM,LIGHT,SWEET,29.08244989,262.6138996
Medium Conversion: FCC & GO-HC (3),3,Others,2035,4,MEDIUM,LIGHT,SWEET,18.21296435,340.4478729
Deep Conversion: FCC (4),4,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,253.2766871,207.6032901
Deep Conversion: FCC (4),4,CNR,2035,4,MEDIUM,LIGHT,SWEET,86.65641688,243.0931728
Deep Conversion: FCC (4),4,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,294.1838313,140.1627309
Deep Conversion: FCC (4),4,Coker,2035,4,MEDIUM,LIGHT,SWEET,114.2230087,231.0882571
Deep Conversion: FCC (4),4,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,292.8878872,204.6590482
Deep Conversion: FCC (4),4,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,37.82603795,289.9720214
Deep Conversion: FCC (4),4,SMR,2035,4,MEDIUM,LIGHT,SWEET,115.3805721,192.6505681
Deep Conversion: FCC (4),4,Others,2035,4,MEDIUM,LIGHT,SWEET,51.29435802,268.8540398
Deep Conversion: GO-HC (5),5,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2035,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2035,4,MEDIUM,LIGHT,SWEET,94.75459107,239.2037592
Deep Conversion: FCC & GO-HC (6),6,CNR,2035,4,MEDIUM,LIGHT,SWEET,109.361061,232.9758894
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2035,4,MEDIUM,LIGHT,SWEET,83.19559643,175.7668928
Deep Conversion: FCC & GO-HC (6),6,Coker,2035,4,MEDIUM,LIGHT,SWEET,29.38950956,302.88283
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2035,4,MEDIUM,LIGHT,SWEET,120.644407,230.4884636
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2035,4,MEDIUM,LIGHT,SWEET,21.45809017,327.3341258
Deep Conversion: FCC & GO-HC (6),6,SMR,2035,4,MEDIUM,LIGHT,SWEET,14.14802726,357.4280012
Deep Conversion: FCC & GO-HC (6),6,Others,2035,4,MEDIUM,LIGHT,SWEET,15.77785776,372.2495058
Hydroskimming Configuration (0),0,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,12.18096807,369.8912846
Hydroskimming Configuration (0),0,CNR,2050,4,MEDIUM,LIGHT,SWEET,10.20538144,391.8587021
Hydroskimming Configuration (0),0,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2050,4,MEDIUM,LIGHT,SWEET,1.62E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,17.76865174,333.280455
Hydroskimming Configuration (0),0,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,2.384552538,767.7731651
Hydroskimming Configuration (0),0,SMR,2050,4,MEDIUM,LIGHT,SWEET,1.813975126,1075.767355
Hydroskimming Configuration (0),0,Others,2050,4,MEDIUM,LIGHT,SWEET,1.95192114,900.1275638
Medium Conversion:  FCC (1),1,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,527.9323522,193.3396381
Medium Conversion:  FCC (1),1,CNR,2050,4,MEDIUM,LIGHT,SWEET,195.9358745,218.3041813
Medium Conversion:  FCC (1),1,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,592.1657641,128.2617245
Medium Conversion:  FCC (1),1,Coker,2050,4,MEDIUM,LIGHT,SWEET,174.39583,222.5505816
Medium Conversion:  FCC (1),1,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,591.9417571,191.1270168
Medium Conversion:  FCC (1),1,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,87.63546119,255.0413995
Medium Conversion:  FCC (1),1,SMR,2050,4,MEDIUM,LIGHT,SWEET,162.4874321,186.3783124
Medium Conversion:  FCC (1),1,Others,2050,4,MEDIUM,LIGHT,SWEET,76.62929754,262.5552185
Medium Conversion: GO-HC (2),2,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,CNR,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,0.00E+00,0
Medium Conversion: GO-HC (2),2,Coker,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,SMR,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: GO-HC (2),2,Others,2050,4,MEDIUM,LIGHT,SWEET,0,0
Medium Conversion: FCC & GO-HC (3),3,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,47.99955359,264.1050007
Medium Conversion: FCC & GO-HC (3),3,CNR,2050,4,MEDIUM,LIGHT,SWEET,51.43852107,259.511772
Medium Conversion: FCC & GO-HC (3),3,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,39.82469944,204.7170492
Medium Conversion: FCC & GO-HC (3),3,Coker,2050,4,MEDIUM,LIGHT,SWEET,13.72863861,369.4859739
Medium Conversion: FCC & GO-HC (3),3,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,59.41803708,254.7476104
Medium Conversion: FCC & GO-HC (3),3,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,11.28002951,390.0256604
Medium Conversion: FCC & GO-HC (3),3,SMR,2050,4,MEDIUM,LIGHT,SWEET,3.457289821,751.4999872
Medium Conversion: FCC & GO-HC (3),3,Others,2050,4,MEDIUM,LIGHT,SWEET,6.6593225,506.9199071
Deep Conversion: FCC (4),4,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,190.3684775,216.1169867
Deep Conversion: FCC (4),4,CNR,2050,4,MEDIUM,LIGHT,SWEET,93.32621714,240.2372334
Deep Conversion: FCC (4),4,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,138.2438279,158.8343426
Deep Conversion: FCC (4),4,Coker,2050,4,MEDIUM,LIGHT,SWEET,95.72567631,239.2375737
Deep Conversion: FCC (4),4,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,188.6825372,216.7607843
Deep Conversion: FCC (4),4,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,33.48643814,296.7078057
Deep Conversion: FCC (4),4,SMR,2050,4,MEDIUM,LIGHT,SWEET,68.56288029,216.6343368
Deep Conversion: FCC (4),4,Others,2050,4,MEDIUM,LIGHT,SWEET,23.54372268,334.0260457
Deep Conversion: GO-HC (5),5,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,CNR,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,0.00E+00,0
Deep Conversion: GO-HC (5),5,Coker,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,SMR,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: GO-HC (5),5,Others,2050,4,MEDIUM,LIGHT,SWEET,0,0
Deep Conversion: FCC & GO-HC (6),6,ADU/VDU,2050,4,MEDIUM,LIGHT,SWEET,9.0156955,407.7737053
Deep Conversion: FCC & GO-HC (6),6,CNR,2050,4,MEDIUM,LIGHT,SWEET,7.211748081,439.9203059
Deep Conversion: FCC & GO-HC (6),6,FCC/RFCC,2050,4,MEDIUM,LIGHT,SWEET,7.800300465,358.3322291
Deep Conversion: FCC & GO-HC (6),6,Coker,2050,4,MEDIUM,LIGHT,SWEET,2.742864015,719.0544153
Deep Conversion: FCC & GO-HC (6),6,Hydrotreater,2050,4,MEDIUM,LIGHT,SWEET,10.37643268,395.8003614
Deep Conversion: FCC & GO-HC (6),6,Steam Boiler,2050,4,MEDIUM,LIGHT,SWEET,1.80335302,907.3381687
Deep Conversion: FCC & GO-HC (6),6,SMR,2050,4,MEDIUM,LIGHT,SWEET,2.277536731,902.939806
Deep Conversion: FCC & GO-HC (6),6,Others,2050,4,MEDIUM,LIGHT,SWEET,1.849817069,949.7244308
Hydroskimming Configuration (0),0,ADU/VDU,2035,4,HIGH,LIGHT,SWEET,12.63323737,365.3577708
Hydroskimming Configuration (0),0,CNR,2035,4,HIGH,LIGHT,SWEET,9.000743522,409.9179011
Hydroskimming Configuration (0),0,FCC/RFCC,2035,4,HIGH,LIGHT,SWEET,3.54E-17,0
Hydroskimming Configuration (0),0,Coker,2035,4,HIGH,LIGHT,SWEET,1.67E-17,0
Hydroskimming Configuration (0),0,Hydrotreater,2035,4,HIGH,LIGHT,SWEET,17.61372199,333.9927689
Hydroskimming Configuration (0),0,Steam Boiler,2035,4,HIGH,LIGHT,SWEET,2.321882136,780.7424268
Hydroskimming Configuration (0),0,SMR,2035,4,HIGH,LIGHT,SWEET,2.473041461,858.345118
